key,designer,season,year,category,city,section,width,height,size,aesthetic,tags,url,filename,shard
0966683,Nicole Miller,Fall,2000,Ready-to-Wear,,Collection,240,360,26375,3.74,['Clothing' 'Apparel' 'Person' 'Human' 'Hair'],https://assets.vogue.com/photos/55c6517008298d8be221956f/100003974.jpg,0966683_Nicole Miller - Fall 2000 Ready-to-Wear [Collection].jpg,96
0967649,Versace,Spring,2000,Ready-to-Wear,,Collection,240,360,25669,4.43,"['Long Sleeve' 'Home Decor' 'Clothing' 'Apparel' 'Fashion' 'Person'
 'Runway' 'Sleeve' 'Dress' 'Human' 'Linen']",https://assets.vogue.com/photos/55c6514f08298d8be21f3a2f/100010033.jpg,0967649_Versace - Spring 2000 Ready-to-Wear [Collection].jpg,96
0645420,Martine Sitbon,Spring,2000,Ready-to-Wear,,Collection,240,360,21293,4.22,['Long Sleeve' 'Clothing' 'Apparel' 'Person' 'Runway' 'Sleeve' 'Human'],https://assets.vogue.com/photos/55c6514e08298d8be21f2a41/100020094.jpg,0645420_Martine Sitbon - Spring 2000 Ready-to-Wear [Collection].jpg,64
0004541,Valentino,Spring,2000,Ready-to-Wear,,Collection,240,360,24383,5.0,"['Gisele Bündchen' 'Clothing' 'Swimwear' 'Apparel' 'Fashion' 'Person'
 'Runway' 'Human']",https://assets.vogue.com/photos/55c6514f08298d8be21f39a1/100009890.jpg,0004541_Valentino - Spring 2000 Ready-to-Wear [Collection].jpg,0
0004089,John Bartlett,Fall,2000,Ready-to-Wear,,Collection,240,360,21690,4.55,"['Gisele Bündchen' 'Long Sleeve' 'Clothing' 'Apparel' 'Female' 'Person'
 'Sleeve' 'Dress' 'Human' 'Woman']",https://assets.vogue.com/photos/55c6516e08298d8be2217f26/100002536.jpg,0004089_John Bartlett - Fall 2000 Ready-to-Wear [Collection].jpg,0
0000822,Kenzo,Fall,2000,Ready-to-Wear,,Collection,240,360,19829,4.36,"['Clothing' 'Overcoat' 'Apparel' 'Fashion' 'Female' 'Person' 'Runway'
 'Dress' 'Human' 'Woman' 'Coat' 'Suit']",https://assets.vogue.com/photos/55c6516f08298d8be22182a6/100002914.jpg,0000822_Kenzo - Fall 2000 Ready-to-Wear [Collection].jpg,0
0321133,Jean Paul Gaultier,Spring,2000,Ready-to-Wear,,Collection,240,360,29150,4.3,"['Caroline Ribeiro' 'Long Sleeve' 'Clothing' 'Apparel' 'Female' 'Person'
 'Sleeve' 'Dress' 'Human' 'Woman']",https://assets.vogue.com/photos/55c6514e08298d8be21f1f5b/100019783.jpg,0321133_Jean Paul Gaultier - Spring 2000 Ready-to-Wear [Collection].jpg,32
0001393,Vivienne Tam,Fall,2000,Ready-to-Wear,,Collection,240,360,21109,3.88,"['Clothing' 'Apparel' 'Fashion' 'Blonde' 'Female' 'Person' 'Runway'
 'Sleeve' 'Dress' 'Human' 'Woman' 'Girl']",https://assets.vogue.com/photos/55c6518f08298d8be223d921/100005472.jpg,0001393_Vivienne Tam - Fall 2000 Ready-to-Wear [Collection].jpg,0
0006453,Cerruti,Fall,2000,Ready-to-Wear,,Collection,240,360,11431,4.13,"['Long Sleeve' 'Clothing' 'Overcoat' 'Apparel' 'Female' 'Person' 'Sleeve'
 'Dress' 'Human' 'Woman' 'Coat' 'Suit']",https://assets.vogue.com/photos/55c6515108298d8be21f5cb0/100000822.jpg,0006453_Cerruti - Fall 2000 Ready-to-Wear [Collection].jpg,0
0325022,Fendi,Spring,2000,Ready-to-Wear,,Collection,240,360,22815,4.75,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6514d08298d8be21f1343/100007396.jpg,0325022_Fendi - Spring 2000 Ready-to-Wear [Collection].jpg,32
0966415,Jean Paul Gaultier,Fall,2000,Ready-to-Wear,,Collection,240,360,25809,4.24,['Clothing' 'Apparel' 'Fashion' 'Person' 'Human' 'Pants' 'Robe'],https://assets.vogue.com/photos/55c6516e08298d8be2218131/100002795.jpg,0966415_Jean Paul Gaultier - Fall 2000 Ready-to-Wear [Collection].jpg,96
0000077,Giorgio Armani,Spring,2000,Ready-to-Wear,,Collection,240,360,24298,4.53,"['Long Sleeve' 'Clothing' 'Apparel' 'Blonde' 'Female' 'Person' 'Runway'
 'Sleeve' 'Dress' 'Human' 'Woman' 'Teen']",https://assets.vogue.com/photos/55c6514d08298d8be21f1451/100007467.jpg,0000077_Giorgio Armani - Spring 2000 Ready-to-Wear [Collection].jpg,0
0960535,Susan Lazar,Spring,2000,Ready-to-Wear,,Collection,240,360,23003,3.5,"['Evening Dress' 'Home Decor' 'Clothing' 'Apparel' 'Female' 'Person'
 'Dress' 'Human' 'Linen' 'Woman' 'Robe']",https://assets.vogue.com/photos/55c6514f08298d8be21f33c0/100009532.jpg,0960535_Susan Lazar - Spring 2000 Ready-to-Wear [Collection].jpg,96
0322134,Russell Sage,Fall,2000,Ready-to-Wear,,Collection,240,360,20283,4.14,"['Long Sleeve' 'Clothing' 'Apparel' 'Female' 'Person' 'Runway' 'Sleeve'
 'Human' 'Pants' 'Woman']",https://assets.vogue.com/photos/55c6518d08298d8be223bb25/100004617.jpg,0322134_Russell Sage - Fall 2000 Ready-to-Wear [Collection].jpg,32
0002654,Tommy Hilfiger,Spring,2000,Ready-to-Wear,,Collection,240,360,18349,4.33,"['Long Sleeve' 'Clothing' 'Apparel' 'Blouse' 'Person' 'Runway' 'Sleeve'
 'Human' 'Pants']",https://assets.vogue.com/photos/55c6514f08298d8be21f3422/100009631.jpg,0002654_Tommy Hilfiger - Spring 2000 Ready-to-Wear [Collection].jpg,0
0963046,Loewe,Spring,2000,Ready-to-Wear,,Collection,240,360,16548,4.44,"['Home Decor' 'Clothing' 'Apparel' 'Female' 'Person' 'Runway' 'Dress'
 'Human' 'Linen' 'Woman']",https://assets.vogue.com/photos/55c6514e08298d8be21f20ba/100019937.jpg,0963046_Loewe - Spring 2000 Ready-to-Wear [Collection].jpg,96
0009379,Donna Karan,Fall,2000,Ready-to-Wear,,Collection,240,360,15324,4.26,"['Ben Feldman' 'Long Sleeve' 'Clothing' 'Lighting' 'Overcoat' 'Apparel'
 'Sleeve' 'Dress' 'Human' 'Coat' 'Suit']",https://assets.vogue.com/photos/55c6515108298d8be21f673a/100001494.jpg,0009379_Donna Karan - Fall 2000 Ready-to-Wear [Collection].jpg,0
0324076,Moschino,Fall,2000,Ready-to-Wear,,Collection,1331,2000,383629,5.68,['Clothing' 'Apparel' 'Costume' 'Person' 'Human' 'Coat'],https://assets.vogue.com/photos/5cae45a0753cb72e59249796/moschino-fall-2000-ready-to-wear-CN10051533-anne-christin-peine.jpg,0324076_Moschino - Fall 2000 Ready-to-Wear [Collection].jpg,32
0963304,Ann Demeulemeester,Fall,2000,Ready-to-Wear,,Collection,1152,1728,321362,4.41,"['Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'
 'Shoe']",https://assets.vogue.com/photos/5a0e4b8e78cc853f90f61c87/ANN-DEMEULEMEESTER-FALL-2000-RTW-59-ANNA-KLEVHAG-2C8M6753.JPG,0963304_Ann Demeulemeester - Fall 2000 Ready-to-Wear [Collection].jpg,96
0328829,Helmut Lang,Spring,2000,Ready-to-Wear,,Collection,1234,1907,302798,5.76,"['Clothing' 'Overcoat' 'Apparel' 'Female' 'Person' 'Tuxedo' 'Dress'
 'Human' 'Woman' 'Coat' 'Suit' 'Man']",https://assets.vogue.com/photos/56f078c3586d0b512efa9a31/HELMUT-LANG-SPRING-2000-RTW-31.JPG,0328829_Helmut Lang - Spring 2000 Ready-to-Wear [Collection].jpg,32
0005374,Narciso Rodriguez,Spring,2000,Ready-to-Wear,,Collection,240,360,16331,3.95,"['Evening Dress' 'Home Decor' 'Clothing' 'Apparel' 'Fashion' 'Person'
 'Dress' 'Human' 'Linen' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6514e08298d8be21f2b9a/100008723.jpg,0005374_Narciso Rodriguez - Spring 2000 Ready-to-Wear [Collection].jpg,0
0965021,Valentino,Spring,2000,Ready-to-Wear,,Collection,240,360,19793,4.2,"['Home Decor' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Runway'
 'Dress' 'Human' 'Linen']",https://assets.vogue.com/photos/55c6514f08298d8be21f39a9/100009898.jpg,0965021_Valentino - Spring 2000 Ready-to-Wear [Collection].jpg,96
0960077,Bottega Veneta,Spring,2000,Ready-to-Wear,,Collection,240,360,21728,4.21,"['Audience' 'Clothing' 'Apparel' 'Female' 'Person' 'Runway' 'Crowd'
 'Dress' 'Human']",https://assets.vogue.com/photos/55c6514c08298d8be21efe6e/100006446.jpg,0960077_Bottega Veneta - Spring 2000 Ready-to-Wear [Collection].jpg,96
0009955,Yohji Yamamoto,Spring,2000,Ready-to-Wear,,Collection,240,360,15176,4.53,"['Long Sleeve' 'Clothing' 'Apparel' 'Blonde' 'Female' 'Person' 'Runway'
 'Sleeve' 'Dress' 'Human' 'Woman' 'Girl']",https://assets.vogue.com/photos/55c6514f08298d8be21f3d1f/100010339.jpg,0009955_Yohji Yamamoto - Spring 2000 Ready-to-Wear [Collection].jpg,0
0322610,Matt Nye,Spring,2000,Ready-to-Wear,,Collection,240,360,19763,4.62,"['Chris Sheffield' 'Clothing' 'Footwear' 'Apparel' 'Person' 'Human' 'Coat'
 'Shoe']",https://assets.vogue.com/photos/55c6514e08298d8be21f2462/100008230.jpg,0322610_Matt Nye - Spring 2000 Ready-to-Wear [Collection].jpg,32
0322738,Valentino,Fall,2000,Ready-to-Wear,,Collection,240,360,12772,4.62,"['Military Uniform' 'Clothing' 'Military' 'Apparel' 'Officer' 'Person'
 'Sleeve' 'Dress' 'Human']",https://assets.vogue.com/photos/55c6518f08298d8be223d5d0/100005178.jpg,0322738_Valentino - Fall 2000 Ready-to-Wear [Collection].jpg,32
0326293,Tristan Webber,Fall,2000,Ready-to-Wear,,Collection,240,360,15525,4.32,"['Long Sleeve' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Runway'
 'Sleeve' 'Dress' 'Human' 'Woman']",https://assets.vogue.com/photos/55c6518e08298d8be223cf57/100005020.jpg,0326293_Tristan Webber - Fall 2000 Ready-to-Wear [Collection].jpg,32
0324159,Matt Nye,Spring,2000,Ready-to-Wear,,Collection,240,360,20831,5.14,"['Home Decor' 'Clothing' 'Overcoat' 'Apparel' 'Female' 'Person' 'Dress'
 'Human' 'Coat' 'Suit' 'Man']",https://assets.vogue.com/photos/55c6514e08298d8be21f243e/100008194.jpg,0324159_Matt Nye - Spring 2000 Ready-to-Wear [Collection].jpg,32
0002466,DKNY,Spring,2000,Ready-to-Wear,,Collection,240,360,22790,4.64,['Clothing' 'Apparel' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6514d08298d8be21f0cb1/100006996.jpg,0002466_DKNY - Spring 2000 Ready-to-Wear [Collection].jpg,0
0003307,Matt Nye,Spring,2000,Ready-to-Wear,,Collection,240,360,20296,5.06,"['Long Sleeve' 'Clothing' 'Footwear' 'Apparel' 'Female' 'Person' 'Runway'
 'Sleeve' 'Human' 'Pants' 'Woman' 'Shoe']",https://assets.vogue.com/photos/55c6514e08298d8be21f2452/100008214.jpg,0003307_Matt Nye - Spring 2000 Ready-to-Wear [Collection].jpg,0
0009013,Jean Paul Gaultier,Spring,2000,Couture,,Collection,2400,3600,1751689,5.17,"['Caroline Ribeiro' 'Clothing' 'Apparel' 'Costume' 'Female' 'Person'
 'Human' 'Wood']",https://assets.vogue.com/photos/5e288889ee4c310008348b47/021-jean-paul-gaultier-spring-2000-couture-CN10018620-caroline-ribeiro.jpg,0009013_Jean Paul Gaultier - Spring 2000 Couture [Collection].jpg,0
0320590,John Bartlett,Fall,2000,Ready-to-Wear,,Collection,240,360,16825,4.05,['Long Sleeve' 'Clothing' 'Apparel' 'Person' 'Sleeve' 'Human' 'Pants'],https://assets.vogue.com/photos/55c6516e08298d8be2217f2c/100002542.jpg,0320590_John Bartlett - Fall 2000 Ready-to-Wear [Collection].jpg,32
0006642,Jill Stuart,Spring,2000,Ready-to-Wear,,Collection,240,360,12656,3.66,"['Long Sleeve' 'Home Decor' 'Clothing' 'Apparel' 'Blouse' 'Person'
 'Runway' 'Sleeve' 'Human' 'Linen' 'Pants']",https://assets.vogue.com/photos/55c6514e08298d8be21f1daf/100008003.jpg,0006642_Jill Stuart - Spring 2000 Ready-to-Wear [Collection].jpg,0
0003131,Christian Dior,Fall,2000,Ready-to-Wear,,Collection,1152,1728,329977,4.63,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'
 'Gown' 'Robe']",https://assets.vogue.com/photos/5a14ac17e9251d72188ac05e/CHRISTIAN-DIOR-FALL-2000-RTW-42-DIANA-MEZSAROS-2D3T9790.JPG,0003131_Christian Dior - Fall 2000 Ready-to-Wear [Collection].jpg,0
0008490,Olivier Theyskens,Fall,2000,Ready-to-Wear,,Collection,1152,1728,212233,4.41,"['Long Sleeve' 'Mariah Gale' 'Clothing' 'Apparel' 'Fashion' 'Person'
 'Runway' 'Sleeve' 'Human']",https://assets.vogue.com/photos/5a1f782f76417b64130257c6/OLIVIER-THEYSKENS-FALL-2000-RTW-46-NATALIA-SEMANOVA-2D3T8854.JPG,0008490_Olivier Theyskens - Fall 2000 Ready-to-Wear [Collection].jpg,0
0962223,Ellen Tracy,Spring,2000,Ready-to-Wear,,Collection,240,360,19433,4.26,"['Long Sleeve' 'Home Decor' 'Clothing' 'Apparel' 'Female' 'Person'
 'Runway' 'Sleeve' 'Dress' 'Human' 'Linen' 'Pants']",https://assets.vogue.com/photos/55c6514d08298d8be21f116e/100007239.jpg,0962223_Ellen Tracy - Spring 2000 Ready-to-Wear [Collection].jpg,96
0641506,Cerruti,Spring,2000,Ready-to-Wear,,Collection,240,360,24450,3.82,['Clothing' 'Apparel' 'Female' 'Person' 'Runway' 'Human' 'Woman'],https://assets.vogue.com/photos/55c6514c08298d8be21f01c1/100019046.jpg,0641506_Cerruti - Spring 2000 Ready-to-Wear [Collection].jpg,64
0960899,Antonio Berardi,Fall,2001,Ready-to-Wear,,Collection,240,361,13183,4.29,"['Clothing' 'Overcoat' 'Apparel' 'Female' 'Person' 'Tuxedo' 'Dress'
 'Human' 'Woman' 'Coat' 'Suit']",https://assets.vogue.com/photos/55c651b008298d8be2264e73/100028787.jpg,0960899_Antonio Berardi - Fall 2001 Ready-to-Wear [Collection].jpg,96
0960175,Maison Margiela,Fall,2001,Ready-to-Wear,,Collection,1940,3000,651018,4.65,['Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Human'],https://assets.vogue.com/photos/5642587d6efec39335aad06b/MARTIN-MARGIELA-FALL-2001-RTW-21.jpg,0960175_Maison Margiela - Fall 2001 Ready-to-Wear [Collection].jpg,96
0964168,Gianfranco Ferré,Fall,2001,Ready-to-Wear,,Collection,240,360,16962,4.23,"['Long Sleeve' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Sleeve'
 'Dress' 'Human']",https://assets.vogue.com/photos/55c650af08298d8be214662f/100029259.jpg,0964168_Gianfranco Ferré - Fall 2001 Ready-to-Wear [Collection].jpg,96
0325222,Tuleh,Spring,2001,Ready-to-Wear,,Collection,240,360,20784,4.02,['Clothing' 'Apparel' 'Fashion' 'Person' 'Human' 'Robe'],https://assets.vogue.com/photos/55c6515508298d8be21f9ff2/100013669.jpg,0325222_Tuleh - Spring 2001 Ready-to-Wear [Collection].jpg,32
0005574,Richard Tyler,Fall,2001,Ready-to-Wear,,Collection,240,360,21802,4.0,"['Evening Dress' 'Long Sleeve' 'Clothing' 'Apparel' 'Fashion' 'Person'
 'Runway' 'Sleeve' 'Dress' 'Human' 'Robe']",https://assets.vogue.com/photos/55c650ba08298d8be2152788/100025530.jpg,0005574_Richard Tyler - Fall 2001 Ready-to-Wear [Collection].jpg,0
0008649,Krizia Top,Fall,2001,Ready-to-Wear,,Collection,240,360,13867,3.66,"['Long Sleeve' 'Clothing' 'Apparel' 'Person' 'Sleeve' 'Human' 'Pants'
 'Coat']",https://assets.vogue.com/photos/55c650af08298d8be2146dde/100028535.jpg,0008649_Krizia Top - Fall 2001 Ready-to-Wear [Collection].jpg,0
0966141,D&G,Fall,2001,Ready-to-Wear,,Collection,240,360,30849,4.61,['Clothing' 'Apparel' 'Person' 'Human'],https://assets.vogue.com/photos/55c651ce08298d8be2285eda/100033459.jpg,0966141_D&G - Fall 2001 Ready-to-Wear [Collection].jpg,96
0007813,DKNY,Spring,2001,Ready-to-Wear,,Collection,240,360,11056,3.02,['Clothing' 'Apparel' 'Blouse' 'Female' 'Person' 'Human' 'Skirt'],https://assets.vogue.com/photos/55c6515308298d8be21f7d28/100012525.jpg,0007813_DKNY - Spring 2001 Ready-to-Wear [Collection].jpg,0
0968881,Anna Sui,Spring,2001,Ready-to-Wear,,Collection,240,360,15783,3.65,"['Clothing' 'Apparel' 'Female' 'Person' 'Runway' 'Sleeve' 'Dress' 'Human'
 'Woman']",https://assets.vogue.com/photos/55c6515008298d8be21f484e/100013040.jpg,0968881_Anna Sui - Spring 2001 Ready-to-Wear [Collection].jpg,96
0325674,Ann Demeulemeester,Spring,2001,Ready-to-Wear,,Collection,240,360,24488,3.9,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6515008298d8be21f46a2/100018525.jpg,0325674_Ann Demeulemeester - Spring 2001 Ready-to-Wear [Collection].jpg,32
0967796,Ann Demeulemeester,Spring,2001,Ready-to-Wear,,Collection,240,360,24922,3.82,['Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Runway' 'Dress' 'Human'],https://assets.vogue.com/photos/55c6515008298d8be21f4674/100018479.jpg,0967796_Ann Demeulemeester - Spring 2001 Ready-to-Wear [Collection].jpg,96
0642311,Jean Paul Gaultier,Spring,2001,Ready-to-Wear,,Collection,240,360,30247,4.12,"['Gladys Cooper' 'Clothing' 'Apparel' 'Female' 'Person' 'Dress' 'Human'
 'Woman']",https://assets.vogue.com/photos/55c6515408298d8be21f9194/100018654.jpg,0642311_Jean Paul Gaultier - Spring 2001 Ready-to-Wear [Collection].jpg,64
0002958,Cerruti,Spring,2001,Ready-to-Wear,,Collection,240,360,22839,4.28,['Clothing' 'Overcoat' 'Apparel' 'Person' 'Runway' 'Human' 'Coat'],https://assets.vogue.com/photos/55c6515208298d8be21f7260/100020527.jpg,0002958_Cerruti - Spring 2001 Ready-to-Wear [Collection].jpg,0
0008574,Versus Versace,Spring,2001,Ready-to-Wear,,Collection,240,360,19667,4.29,"['Long Sleeve' 'Clothing' 'Apparel' 'Female' 'Person' 'Sleeve' 'Dress'
 'Human' 'Skirt' 'Woman']",https://assets.vogue.com/photos/55c6515508298d8be21fa2d3/100015274.jpg,0008574_Versus Versace - Spring 2001 Ready-to-Wear [Collection].jpg,0
0968904,Maison Margiela,Fall,2001,Ready-to-Wear,,Collection,1960,3000,619588,4.6,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/56425879291e529c3502637e/MARTIN-MARGIELA-FALL-2001-RTW-20.jpg,0968904_Maison Margiela - Fall 2001 Ready-to-Wear [Collection].jpg,96
0962943,Roland Mouret,Spring,2001,Ready-to-Wear,,Collection,240,360,13455,4.49,['Clothing' 'Apparel' 'Costume' 'Blouse' 'Person' 'Human'],https://assets.vogue.com/photos/55c6515408298d8be21f9e07/100014869.jpg,0962943_Roland Mouret - Spring 2001 Ready-to-Wear [Collection].jpg,96
0965063,Cacharel,Spring,2001,Ready-to-Wear,,Collection,240,360,20917,4.27,['Clothing' 'Apparel' 'Female' 'Person' 'Runway' 'Shorts' 'Human'],https://assets.vogue.com/photos/55c6515208298d8be21f6ec1/100017324.jpg,0965063_Cacharel - Spring 2001 Ready-to-Wear [Collection].jpg,96
0320526,Maison Margiela,Spring,2001,Ready-to-Wear,,Collection,2019,2999,615374,4.92,"['Accessories' 'Sunglasses' 'Accessory' 'Clothing' 'Apparel' 'Fashion'
 'Person' 'Cloak' 'Human']",https://assets.vogue.com/photos/56424e586efec39335aace21/CN10094438.jpg,0320526_Maison Margiela - Spring 2001 Ready-to-Wear [Collection].jpg,32
0963888,Raf Simons,Fall,2001,Menswear,,Collection,1864,2846,491403,5.92,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/595e478578e1b744917437bc/03-raf-simons-aw-2001.jpg,0963888_Raf Simons - Fall 2001 Menswear [Collection].jpg,96
0320090,Narciso Rodriguez,Spring,2001,Ready-to-Wear,,Collection,240,360,13108,3.57,['Clothing' 'Apparel' 'Female' 'Person' 'Dress' 'Human' 'Woman'],https://assets.vogue.com/photos/55c6515408298d8be21f9b2f/100015631.jpg,0320090_Narciso Rodriguez - Spring 2001 Ready-to-Wear [Collection].jpg,32
0001202,Jil Sander,Spring,2001,Ready-to-Wear,,Collection,240,360,14367,3.98,"['Clothing' 'Overcoat' 'Apparel' 'Blazer' 'Female' 'Jacket' 'Person'
 'Runway' 'Human' 'Coat' 'Suit']",https://assets.vogue.com/photos/55c6515408298d8be21f9050/100016081.jpg,0001202_Jil Sander - Spring 2001 Ready-to-Wear [Collection].jpg,0
0324623,Christian Lacroix,Fall,2001,Ready-to-Wear,,Collection,240,361,26163,3.69,"['Interior Design' 'Home Decor' 'Clothing' 'Apparel' 'Indoors' 'Person'
 'Human' 'Stage']",https://assets.vogue.com/photos/55c651ce08298d8be22859d4/100030587.jpg,0324623_Christian Lacroix - Fall 2001 Ready-to-Wear [Collection].jpg,32
0329565,Russell Sage,Fall,2001,Ready-to-Wear,,Collection,240,361,20408,4.01,['Clothing' 'Apparel' 'Fashion' 'Person' 'Tights' 'Human' 'Pants'],https://assets.vogue.com/photos/55c650ba08298d8be215233d/100026666.jpg,0329565_Russell Sage - Fall 2001 Ready-to-Wear [Collection].jpg,32
0000011,Christian Dior,Fall,2001,Couture,,Collection,240,361,26034,5.43,"['Clothing' 'Lighting' 'Apparel' 'Fashion' 'Female' 'Person' 'Runway'
 'Dress' 'Human' 'Woman']",https://assets.vogue.com/photos/55c6519008298d8be223e9e8/100040618.jpg,0000011_Christian Dior - Fall 2001 Couture [Collection].jpg,0
0007472,Fendi,Fall,2001,Ready-to-Wear,,Collection,240,361,17117,3.73,"['Home Decor' 'Clothing' 'Apparel' 'Blouse' 'Person' 'Sleeve' 'Human'
 'Linen']",https://assets.vogue.com/photos/55c650af08298d8be2146454/100029375.jpg,0007472_Fendi - Fall 2001 Ready-to-Wear [Collection].jpg,0
0641329,Alexandre Matthieu,Spring,2001,Ready-to-Wear,,Collection,240,360,23016,4.26,['Clothing' 'Apparel' 'Fashion' 'Person' 'Human'],https://assets.vogue.com/photos/55c6515008298d8be21f47e0/100022719.jpg,0641329_Alexandre Matthieu - Spring 2001 Ready-to-Wear [Collection].jpg,64
0002285,Marjan Pejoski,Spring,2001,Ready-to-Wear,,Collection,240,360,12868,4.09,"['Clothing' 'Apparel' 'Female' 'Person' 'Shorts' 'Dress' 'Human' 'Skirt'
 'Woman']",https://assets.vogue.com/photos/55c6515408298d8be21f9995/100015522.jpg,0002285_Marjan Pejoski - Spring 2001 Ready-to-Wear [Collection].jpg,0
0968577,Emporio Armani,Spring,2001,Ready-to-Wear,,Collection,240,360,16597,4.77,['Kenny Mayne' 'Clothing' 'Standing' 'Apparel' 'Person' 'Human' 'Pants'],https://assets.vogue.com/photos/55c6515308298d8be21f7f12/100015493.jpg,0968577_Emporio Armani - Spring 2001 Ready-to-Wear [Collection].jpg,96
0000548,Donna Karan,Fall,2001,Ready-to-Wear,,Collection,240,360,27474,5.25,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Dress'
 'Human' 'Woman' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c651ce08298d8be22861a7/100025881.jpg,0000548_Donna Karan - Fall 2001 Ready-to-Wear [Collection].jpg,0
0320894,Comme des Garçons,Spring,2001,Ready-to-Wear,,Collection,1989,3000,1007500,5.01,['Clothing' 'Apparel' 'Person' 'Human' 'Shirt' 'Face' 'Hat' 'Man'],https://assets.vogue.com/photos/58ed48cde3a9576f2d7e0e47/COMME-DES-GARCONS-SPRING-2001-RTW-49-CN10043009.jpg,0320894_Comme des Garçons - Spring 2001 Ready-to-Wear [Collection].jpg,32
0647249,Jean Paul Gaultier,Spring,2001,Ready-to-Wear,,Collection,240,360,30738,3.73,['Clothing' 'Apparel' 'Female' 'Person' 'Human' 'Pants' 'Woman'],https://assets.vogue.com/photos/55c6515408298d8be21f916e/100018615.jpg,0647249_Jean Paul Gaultier - Spring 2001 Ready-to-Wear [Collection].jpg,64
0324595,Versus Versace,Spring,2001,Ready-to-Wear,,Collection,240,360,18053,4.1,['Clothing' 'Apparel' 'Female' 'Person' 'Dress' 'Human' 'Woman'],https://assets.vogue.com/photos/55c6515508298d8be21fa300/100015320.jpg,0324595_Versus Versace - Spring 2001 Ready-to-Wear [Collection].jpg,32
0963923,Lawrence Steele,Fall,2001,Ready-to-Wear,,Collection,240,360,15606,4.54,"['Long Sleeve' 'Clothing' 'Apparel' 'Female' 'Person' 'Runway' 'Sleeve'
 'Dress' 'Human' 'Woman']",https://assets.vogue.com/photos/55c650b008298d8be2146f76/100028457.jpg,0963923_Lawrence Steele - Fall 2001 Ready-to-Wear [Collection].jpg,96
0004119,Halston,Spring,2001,Ready-to-Wear,,Collection,240,360,13556,3.33,"['Home Decor' 'Clothing' 'Apparel' 'Costume' 'Fashion' 'Female' 'Person'
 'Runway' 'Dress' 'Human' 'Linen' 'Woman']",https://assets.vogue.com/photos/55c6515308298d8be21f8b74/100013084.jpg,0004119_Halston - Spring 2001 Ready-to-Wear [Collection].jpg,0
